Scheme Code,ISIN Div Payout/ ISIN Growth,ISIN Div Reinvestment,scheme_name,Net Asset Value,Date
136111,-,INF205K018H7,Invesco India Ultra Short Duration Fund - Daily IDCW (Reinvestment),1331.6649,22-Jul-24
120543,INF205K01TF4,INF205K01TG2,Invesco India Ultra Short Duration Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),1908.4168,22-Jul-24
136112,-,INF205K019H5,Invesco India Ultra Short Duration Fund - Direct Plan - Daily IDCW (Reinvestment),1358.5042,22-Jul-24
120541,INF205K01TH0,-,Invesco India Ultra Short Duration Fund - Direct Plan - Growth,2680.1639,22-Jul-24
120542,INF205K01TI8,INF205K01TJ6,Invesco India Ultra Short Duration Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),1816.0761,22-Jul-24
120544,INF205K01TK4,INF205K01TL2,Invesco India Ultra Short Duration Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),1091.5131,22-Jul-24
114359,INF205K01TM0,-,Invesco India Ultra Short Duration Fund - Growth,2522.176,22-Jul-24
114362,INF205K01TN8,INF205K01TO6,Invesco India Ultra Short Duration Fund - Monthly IDCW (Payout / Reinvestment),1015.9374,22-Jul-24
114360,INF205K01TP3,INF205K01TQ1,Invesco India Ultra Short Duration Fund - Quarterly IDCW (Payout / Reinvestment),1070.1631,22-Jul-24
148909,INF00XX01AM5,INF00XX01AJ1,ITI Ultra Short Duration Fund - Direct Plan - Annually IDCW Option,1196.7857,22-Jul-24
148910,-,INF00XX01AF9,ITI Ultra Short Duration Fund - Direct Plan - Daily IDCW,1001,10-Jul-23
148908,INF00XX01AK9,INF00XX01AH5,ITI Ultra Short Duration Fund - Direct Plan - Fortnightly IDCW Option,1003.517,10-Jul-23
148913,INF00XX01AE2,-,ITI Ultra Short Duration Fund - Direct Plan - Growth Option,1195.3935,22-Jul-24
148916,INF00XX01AL7,INF00XX01AI3,ITI Ultra Short Duration Fund - Direct Plan - Monthly IDCW Option,1003.5177,10-Jul-23
148915,-,INF00XX01AG7,ITI Ultra Short Duration Fund - Direct Plan - Weekly IDCW Option,1002.0799,10-Jul-23
148917,INF00XX01AD4,INF00XX01AA0,ITI Ultra Short Duration Fund - Regular Plan - Annually IDCW Option,1163.183,22-Jul-24
148912,-,INF00XX01960,ITI Ultra Short Duration Fund - Regular Plan - Daily IDCW Option,1001,22-Jul-24
148911,INF00XX01AB8,INF00XX01986,ITI Ultra Short Duration Fund - Regular Plan - Fortnightly IDCW Option,1002.8903,22-Jul-24
148906,INF00XX01952,-,ITI Ultra Short Duration Fund - Regular Plan - Growth Option,1163.1519,22-Jul-24
148914,INF00XX01AC6,INF00XX01994,ITI Ultra Short Duration Fund - Regular Plan - Monthly IDCW Option,1005.7142,22-Jul-24
148907,-,INF00XX01978,ITI Ultra Short Duration Fund - Regular Plan - Weekly IDCW Option,1001.9801,22-Jul-24
122316,INF192K01FD8,-,JM Ultra Short Duration Fund (Direct) - Bonus Option - Principal Units,27.8437,25-Sep-20
120457,-,INF192K01DN2,JM Ultra Short Duration Fund (Direct) - Fortnightly Dividend Option,10.5165,25-Sep-20
120458,INF192K01DO0,-,JM Ultra Short Duration Fund - (Direct) - Growth Option,27.5938,25-Sep-20
120454,-,INF192K01DL6,JM Ultra Short Duration Fund - (Direct) -Daily Dividend Option,10.3437,25-Sep-20
120455,-,INF192K01DM4,JM Ultra Short Duration Fund - (Direct) -Weekly Dividend Option,10.8856,25-Sep-20
122317,INF192K01FB2,-,JM Ultra Short Duration Fund - Bonus Option - Principal Units,26.95,25-Sep-20
104272,-,INF192K01AN8,JM Ultra Short Duration Fund - Daily Dividend,10.2477,25-Sep-20
106101,-,INF192K01AP3,JM Ultra Short Duration Fund - Fortnightly Dividend,10.4216,25-Sep-20
104271,INF192K01AQ1,-,JM Ultra Short Duration Fund - Growth option,26.7195,25-Sep-20
106104,-,INF192K01AO6,JM Ultra Short Duration Fund - Weekly Dividend,10.8027,25-Sep-20
102591,INF174K01FD6,-,Kotak Savings Fund -Growth,40.1302,22-Jul-24
102592,INF174K01FH7,-,Kotak Savings Fund -Monthly Payout of Income Distribution cum capital withdrawal option,10.7329,22-Jul-24
119750,INF174K01JP2,-,Kotak Savings Fund-Growth - Direct,41.8624,22-Jul-24
119751,INF174K01JQ0,-,Kotak Savings Fund-Monthly Payout of Income Distribution cum capital withdrawal option - Direct,18.0443,22-Jul-24
110575,INF174K01FE4,-,Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option,10.0798,17-Sep-21
119749,INF174K01JT4,-,Kotak Treasury Advantage Fund -Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct,10.8186,17-Sep-21
147771,-,INF767K01QP8,LIC MF Ultra Short Duration Fund-Direct Plan-Daily IDCW,1102.1317,22-Jul-24
147772,INF767K01QU8,-,LIC MF Ultra Short Duration Fund-Direct Plan-Growth,1259.046,22-Jul-24
147773,INF767K01QT0,INF767K01QS2,LIC MF Ultra Short Duration Fund-Direct Plan-Monthly IDCW,1259.1231,22-Jul-24
147769,INF767K01QR4,INF767K01QQ6,LIC MF Ultra Short Duration Fund-Direct Plan-Weekly IDCW,1102.6832,22-Jul-24
147766,-,INF767K01QJ1,LIC MF Ultra Short Duration Fund-Regular Plan-Daily IDCW,1093.4116,22-Jul-24
147770,INF767K01QO1,-,LIC MF Ultra Short Duration Fund-Regular Plan-Growth,1240.5148,22-Jul-24
147768,INF767K01QN3,INF767K01QM5,LIC MF Ultra Short Duration Fund-Regular Plan-Monthly IDCW,1240.7098,22-Jul-24
147767,INF767K01QL7,INF767K01QK9,LIC MF Ultra Short Duration Fund-Regular Plan-Weekly IDCW,1030.9373,22-Jul-24
147733,-,INF174V01895,Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Daily IDCW,1109.1481,22-Jul-24
147732,-,INF174V01903,Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Weekly IDCW,1001.5559,22-Jul-24
147731,INF174V01887,-,Mahindra Manulife Ultra Short Duration Fund - Direct Plan -Growth,1313.093,22-Jul-24
147729,-,INF174V01861,Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Daily IDCW,1043.138,22-Jul-24
147734,INF174V01853,-,Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Growth,1287.0205,22-Jul-24
147730,-,INF174V01879,Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Weekly IDCW,1001.526,22-Jul-24
148529,INF769K01GK6,-,Mirae Asset Ultra Short Duration Fund Direct Growth,1230.3969,22-Jul-24
148532,INF769K01GJ8,INF769K01GL4,Mirae Asset Ultra Short Duration Fund Direct IDCW,1230.4196,22-Jul-24
148530,INF769K01GH2,-,Mirae Asset Ultra Short Duration Fund Regular Growth,1220.022,22-Jul-24
148531,INF769K01GG4,INF769K01GI0,Mirae Asset Ultra Short Duration Fund Regular IDCW,1219.5828,22-Jul-24
124234,INF247L01247,-,Motilal Oswal Ultra Short Term Fund (MOFUSTF) -Direct Plan- Growth,16.4215,22-Jul-24
124233,INF247L01213,-,Motilal Oswal Ultra Short Term Fund (MOFUSTF)-Regular Plan- Growth,15.6209,22-Jul-24
124316,-,INF247L01346,Motilal Oswal Ultra Short Term Fund Direct - IDCW Daily Reinvestment,11.6139,22-Jul-24
124311,-,INF247L01361,Motilal Oswal Ultra Short Term Fund Direct - IDCW Fortnightly Reinvestment,11.6517,22-Jul-24
124312,INF247L01403,INF247L01387,Motilal Oswal Ultra Short Term Fund Direct - IDCW Quarterly Payout/Reinvestment,11.8144,22-Jul-24
124306,-,INF247L01353,Motilal Oswal Ultra Short Term Fund Direct - IDCW Weekly Reinvestment,11.6011,22-Jul-24
124308,INF247L01395,INF247L01379,Motilal Oswal Ultra Short Term Fund Direct Plan - IDCW Monthly Payout/Reinvestment,11.6012,22-Jul-24
124303,-,INF247L01270,Motilal Oswal Ultra Short Term Fund Regular - IDCW Daily Reinvestment,11.3433,22-Jul-24
124313,-,INF247L01296,Motilal Oswal Ultra Short Term Fund Regular - IDCW Fortnightly Reinvestment,11.3702,22-Jul-24
124315,INF247L01320,INF247L01304,Motilal Oswal Ultra Short Term Fund Regular - IDCW Monthly Payout/Reinvestment,11.3445,22-Jul-24
124305,INF247L01338,INF247L01312,Motilal Oswal Ultra Short Term Fund Regular - IDCW Quarterly Payout/Reinvestment,11.5095,22-Jul-24
124310,-,INF247L01288,Motilal Oswal Ultra Short Term Fund Regular - IDCW Weekly Reinvestment,11.3508,22-Jul-24
143498,-,INF204K01UC2,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,1114.15,22-Jul-24
143500,-,INF204K01YF7,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,1114.15,22-Jul-24
143497,INF204K01YI1,INF204K01YJ9,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,1030.6368,22-Jul-24
143502,INF204K01YK7,INF204K01YL5,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,1023.9617,22-Jul-24
143501,-,INF204K01YG5,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,1092.3356,22-Jul-24
143499,INF204K01UF5,INF204K01UG3,NIPPON INDIA ULTRA SHORT DURATION FUND - MONTHLY IDCW Option,1020.673,22-Jul-24
143496,INF204K01UH1,INF204K01UI9,NIPPON INDIA ULTRA SHORT DURATION FUND - QUARTERLY IDCW Option,1016.9774,22-Jul-24
147673,-,INF204KB18H5,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DAILY IDCW Option,0,10-Mar-22
147681,-,INF204KB11H0,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - DAILY IDCW Option,0,10-Mar-22
147675,INF204KB10H2,-,Nippon India Ultra Short Duration Fund - Segregated Portfolio 1 - Direct Plan - Growth Option,0,10-Mar-22
147676,INF204KB12H8,INF204KB13H6,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - MONTHLY IDCW Option,0,10-Mar-22
147677,INF204KB14H4,INF204KB15H1,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - QUARTERLY IDCW Option,0,10-Mar-22
147682,-,INF204KB16H9,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - DIRECT Plan - WEEKLY IDCW Option,0,10-Mar-22
147674,INF204KB17H7,-,Nippon India Ultra Short Duration Fund - Segregated Portfolio 1 - Growth Option,0,10-Mar-22
147678,INF204KB19H3,INF204KB10I0,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - MONTHLY IDCW Option,0,10-Mar-22
147679,INF204KB11I8,INF204KB12I6,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option,0,10-Mar-22
147680,-,INF204KB13I4,NIPPON INDIA ULTRA SHORT DURATION FUND - SEGREGATED PORTFOLIO 1 - WEEKLY IDCW Option,0,10-Mar-22
143495,-,INF204K01UD0,NIPPON INDIA ULTRA SHORT DURATION FUND - WEEKLY IDCW OPTION,1092.2684,22-Jul-24
143494,INF204K01YH3,-,Nippon India Ultra Short Duration Fund- Direct Plan- Growth Option,4130.1944,22-Jul-24
143493,INF204K01UE8,-,Nippon India Ultra Short Duration Fund- Growth Option,3771.4264,22-Jul-24
138342,INF223J01FH4,-,PGIM India Ultra Short Duration Fund - Daily Dividend,10.0203,22-Jul-24
138361,-,INF223J01QL3,PGIM India Ultra Short Duration Fund - Direct Plan - Daily Dividend,10.0179,22-Jul-24
138358,INF223J01QO7,-,PGIM India Ultra Short Duration Fund - Direct Plan - Growth,33.2424,22-Jul-24
138359,INF223J01QP4,-,PGIM India Ultra Short Duration Fund - Direct Plan - Monthly Dividend,12.3885,22-Jul-24
138362,INF223J01QR0,INF223J01QS8,PGIM India Ultra Short Duration Fund - Direct Plan - Weekly Dividend,10.27,22-Jul-24
138343,INF223J01FK8,-,PGIM India Ultra Short Duration Fund - Growth,31.984,22-Jul-24
138344,INF223J01FL6,INF223J01FM4,PGIM India Ultra Short Duration Fund - Monthly Dividend,13.813,22-Jul-24
138338,INF223J01FW3,-,PGIM India Ultra Short Duration Fund - Regular Plan - Daily Dividend,10.0215,28-Jul-19
138337,INF223J01FX1,-,PGIM India Ultra Short Duration Fund - Regular Plan - Growth,34.2452,21-Jan-22
138340,INF223J01FY9,INF223J01FZ6,PGIM India Ultra Short Duration Fund - Regular Plan - Monthly Dividend,10.5275,28-Jul-19
138339,INF223J01GC3,-,PGIM India Ultra Short Duration Fund - Regular Plan - Weekly Dividend,10.5017,21-Jan-22
138341,INF223J01FO0,INF223J01FP7,PGIM India Ultra Short Duration Fund - Weekly Dividend,10.0819,22-Jul-24
138368,INF223J01XH7,-,PGIM India Ultra Short Term Fund - Annual Bonus,20.9045,26-Feb-18
138354,INF223J01JJ2,-,PGIM India Ultra Short Term Fund - Annual Dividend,10.7885,17-Jun-19
138345,INF223J01FN2,-,PGIM India Ultra Short Term Fund - Bonus,16.1171,09-Jul-18
138367,INF223J01XI5,-,PGIM India Ultra Short Term Fund - Direct Plan - Annual Bonus,15.3662,11-Apr-19
138360,INF223J01QI9,INF223J01QJ7,PGIM India Ultra Short Term Fund - Direct Plan - Annual Dividend,11.11,28-Jul-19
138363,INF223J01QK5,-,PGIM India Ultra Short Term Fund - Direct Plan - Bonus,18.2209,28-Jul-19
138357,INF223J01QM1,INF223J01QN9,PGIM India Ultra Short Term Fund - Direct Plan - Dividend,15.25,28-Jul-19
138366,INF223J01VK5,-,PGIM India Ultra Short Term Fund - Direct Plan - Monthly Bonus,12.7173,03-Apr-18
138364,INF223J01QT6,INF223J01QU4,PGIM India Ultra Short Term Fund - Direct Plan - Quarterly Dividend,11.2976,28-Jul-19
138349,INF223J01FI2,INF223J01FJ0,PGIM India Ultra Short Term Fund - Dividend,16.077,28-Jul-19
138365,INF223J01VJ7,-,PGIM India Ultra Short Term Fund - Monthly Bonus,13.9637,02-Apr-19
138353,INF223J01JH6,-,PGIM India Ultra Short Term Fund - Quarterly Dividend,11.5762,28-Jul-19
138346,INF223J01GA7,-,PGIM India Ultra Short Term Fund - Regular Plan - Bonus,16.6686,31-Jan-19
119784,-,INF200K01TG3,SBI Magnum Ultra Short Duration Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),2120.4404,22-Jul-24
119828,INF200K01TF5,-,SBI MAGNUM ULTRA SHORT DURATION FUND - DIRECT PLAN - GROWTH,5670.7502,22-Jul-24
119829,INF200K01TH1,INF200K01TI9,SBI Magnum Ultra Short Duration Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1273.3296,22-Jul-24
105080,-,INF200K01LK2,SBI Magnum Ultra Short Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),2103.1467,22-Jul-24
100641,INF200K01LJ4,-,SBI MAGNUM ULTRA SHORT DURATION FUND - REGULAR PLAN - GROWTH,5583.7604,22-Jul-24
103884,INF200K01LM8,INF200K01LL0,SBI Magnum Ultra Short Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1265.3461,22-Jul-24
149720,-,INF903JA1JO5,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan Fortnightly IDCW,1064.1664,28-Jun-24
149721,-,INF173K01BZ0,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan IDCW Daily,1006.1763,28-Jun-24
149724,INF903JA1JQ0,INF903JA1JP2,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) Direct Plan Quarterly IDCW,1164.8173,22-Jul-24
149540,INF173K01HK9,INF173K01HJ1,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly,1061.6023,22-Jul-24
149539,INF173K01HI3,-,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan -Growth Option,2728.621,22-Jul-24
149719,-,INF173K01CA1,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan IDCW Weekly,1020.1955,26-May-22
149536,-,INF173K01CV7,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Daily Income Distribution CUM Capital Withdrawal Option,1005.43,28-Jun-24
149535,INF173K01CU9,-,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Growth Option,2531.2465,22-Jul-24
149537,INF173K01CX3,INF173K01CY1,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Monthly Income Distribution CUM Capital Withdrawal Option,1060.9892,22-Jul-24
149538,-,INF173K01CW5,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Weekly Income Distribution CUM Capital Withdrawal Option,1020.3675,28-Jun-24
149722,-,INF903JA1JL1,Sundaram Ultra Short Duration Fund (Formerly Known as Prinicpal Ultra Short Term Fund) Regular Plan Fortnightly IDCW,1062.5332,28-Jun-24
149723,INF903JA1JN7,INF903JA1JM9,Sundaram Ultra Short Duration Fund (Formerly Known as Prinicpal Ultra Short Term Fund) Regular Plan Quarterly IDCW,1127.433,22-Jul-24
146076,-,INF277K013T6,TATA Ultra Short Term Fund Direct Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option  ,13.8659,22-Jul-24
146068,-,INF277K015T1,TATA Ultra Short Term Fund Direct Plan - Weekly Reinvestment of Income Distribution cum capital withdrawal option   ,10.4148,22-Jul-24
146073,-,INF277K018S7,TATA Ultra Short Term Fund Regular Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option  ,13.2888,22-Jul-24
146074,-,INF277K010T2,TATA Ultra Short Term Fund Regular Plan -Weekly Reinvestment of Income Distribution cum capital withdrawal option  ,10.3864,22-Jul-24
146069,INF277K012T8,-,TATA Ultra Short Term Fund-Direct Plan - Monthly Payout of Income Distribution cum capital withdrawal option ,13.8659,22-Jul-24
146067,INF277K014T4,-,TATA Ultra Short Term Fund-Direct Plan - Weekly Payout of Income Distribution cum capital withdrawal option ,10.4148,22-Jul-24
146075,INF277K011T0,-,Tata Ultra Short Term Fund-Direct Plan-Growth,13.8578,22-Jul-24
146072,INF277K017S9,-,TATA Ultra Short Term Fund-Regular Plan - Monthly Payout of Income Distribution cum capital withdrawal option ,13.2888,22-Jul-24
146071,INF277K019S5,-,TATA Ultra Short Term Fund-Regular Plan - Weekly Payout of Income Distribution cum capital withdrawal option ,10.3864,22-Jul-24
146070,INF277K016S1,-,Tata Ultra Short Term Fund-Regular Plan-Growth,13.2867,22-Jul-24
139568,INF789FA1Q42,INF789FA1Q59,UTI Ultra Short Duration Fund - Direct Plan - Annual IDCW,1331.9883,22-Jul-24
120744,INF789F01TG5,INF789F01TH3,UTI Ultra Short Duration Fund - Direct Plan - Daily IDCW (Reinvestment),1408.7973,22-Jul-24
121892,INF789FB1KQ0,INF789FB1KR8,UTI Ultra Short Duration Fund - Direct Plan - Flexi IDCW,2054.547,22-Jul-24
131512,INF789FA1P68,INF789FA1P76,UTI Ultra Short Duration Fund - Direct Plan - Fortnightly IDCW,1326.5602,22-Jul-24
120746,INF789F01TI1,-,UTI Ultra Short Duration Fund - Direct Plan - Growth Option,4234.6487,22-Jul-24
147128,INF789FA1Q26,INF789FA1Q34,UTI Ultra Short Duration Fund - Direct Plan - Half-Yearly IDCW,1342.6631,22-Jul-24
131444,INF789FA1P84,INF789FA1P92,UTI Ultra Short Duration Fund - Direct Plan - Monthly IDCW,1132.2358,22-Jul-24
133059,INF789FA1Q00,INF789FA1Q18,UTI Ultra Short Duration Fund - Direct Plan - Quarterly IDCW,1758.2685,22-Jul-24
120745,INF789FB1S63,-,UTI Ultra Short Duration Fund - Direct Plan - Weekly IDCW (Reinvestment),1084.3422,22-Jul-24
112083,INF789F01PM1,-,UTI Ultra Short Duration Fund - Discontinued - INSTN GROWTH OPTION,2842.8368,22-Jul-24
112082,-,INF789F01PL3,UTI Ultra Short Duration Fund - Discontinued - INSTN PLAN - PERIODIC DIVIDEND OPTION,1003.5556,25-Feb-21
134484,INF789FA1P43,INF789FA1P50,UTI Ultra Short Duration Fund - Regular Plan - Annual IDCW,1298.9358,22-Jul-24
109501,-,INF789F01554,UTI Ultra Short Duration Fund - Regular Plan - Daily IDCW (Reinvestment),1046.1477,22-Jul-24
121891,INF789FB1KS6,INF789FB1KT4,UTI Ultra Short Duration Fund - Regular Plan - Flexi IDCW,1532.329,22-Jul-24
131511,INF789FA1O69,INF789FA1O77,UTI Ultra Short Duration Fund - Regular Plan - Fortnightly IDCW,1322.2019,22-Jul-24
102532,INF789F01570,-,UTI Ultra Short Duration Fund - Regular Plan - Growth Option,3969.4177,22-Jul-24
134799,INF789FA1P27,INF789FA1P35,UTI Ultra Short Duration Fund - Regular Plan - Half-Yearly IDCW,1013.8463,22-Jul-24
131445,INF789FA1O85,INF789FA1O93,UTI Ultra Short Duration Fund - Regular Plan - Monthly IDCW,1058.9126,22-Jul-24
133873,INF789FA1P01,INF789FA1P19,UTI Ultra Short Duration Fund - Regular Plan - Quarterly IDCW,1207.6317,22-Jul-24
102531,-,INF789F01562,UTI Ultra Short Duration Fund - Regular Plan - Weekly IDCW (Reinvestment),1271.336,22-Jul-24
147316,-,INF03VN01175,WhiteOak Capital Ultra Short Duration Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1002.2998,22-Jul-24
147315,INF03VN01183,INF03VN01191,WhiteOak Capital Ultra Short Duration Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.448,22-Jul-24
147311,INF03VN01209,-,WhiteOak Capital Ultra Short Duration Fund- Direct plan-Growth Option,1316.8819,22-Jul-24
147312,INF03VN01217,INF03VN01225,WhiteOak Capital Ultra Short Duration Fund- Direct plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1004.4671,22-Jul-24
147313,INF03VN01233,INF03VN01241,WhiteOak Capital Ultra Short Duration Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.4133,22-Jul-24
147308,-,INF03VN01258,WhiteOak Capital Ultra Short Duration Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1002.2995,22-Jul-24
147309,INF03VN01266,INF03VN01274,WhiteOak Capital Ultra Short Duration Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.2929,22-Jul-24
147307,INF03VN01282,-,WhiteOak Capital Ultra Short Duration Fund- Regular plan-Growth Option,1278.4565,22-Jul-24
147314,INF03VN01290,INF03VN01308,WhiteOak Capital Ultra Short Duration Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.2976,22-Jul-24
147310,INF03VN01316,INF03VN01324,WhiteOak Capital Ultra Short Duration Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1004.6577,22-Jul-24
120348,INF205K01LE4,-,Invesco India Contra Fund - Direct Plan - Growth,149.62,22-Jul-24
120349,INF205K01LC8,INF205K01LD6,Invesco India Contra Fund - Direct Plan - IDCW (Payout / Reinvestment),69.75,22-Jul-24
105460,INF205K01189,-,Invesco India Contra Fund - Growth,129.06,22-Jul-24
105459,INF205K01205,INF205K01197,Invesco India Contra Fund - IDCW (Payout / Reinvestment),52.68,22-Jul-24
103040,INF174K01245,-,Kotak India EQ Contra Fund - Growth,149.104,22-Jul-24
119769,INF174K01KZ9,-,Kotak India EQ Contra Fund - Growth - Direct,173.586,22-Jul-24
