scheme_code, scheme_code, nav_date, nav
19458,DSP Regular Savings Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,60.8766
35753,DSP Regular Savings Fund(M-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,14.2149
19460,DSP Regular Savings Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.2149
19459,DSP Regular Savings Fund(Q-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,14.052
35398,DSP Regular Savings Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.052
719,DSP Regular Savings Fund-Reg(G),7/22/2024 12:00:00 AM,54.4105
720,DSP Regular Savings Fund-Reg(M-IDCW Reinv),7/22/2024 12:00:00 AM,11.5558
32852,DSP Regular Savings Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,11.5558
37430,DSP Regular Savings Fund-Reg(Q-IDCW Reinv),7/22/2024 12:00:00 AM,11.8366
721,DSP Regular Savings Fund-Reg(Q-IDCW),7/22/2024 12:00:00 AM,11.8366
22691,DSP Savings Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.1527
18431,DSP Savings Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,50.6224
18433,DSP Savings Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.4352
35755,DSP Savings Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,12.4352
35754,DSP Savings Fund(M-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,10.9693
18432,DSP Savings Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.9693
22690,DSP Savings Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,10.1021
695,DSP Savings Fund-Reg(G),7/22/2024 12:00:00 AM,49.23
694,DSP Savings Fund-Reg(IDCW),7/22/2024 12:00:00 AM,12.395
10081,DSP Savings Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,12.395
696,DSP Savings Fund-Reg(M-IDCW Reinv),7/22/2024 12:00:00 AM,10.9376
38317,DSP Savings Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,10.9376
18419,DSP Short Term Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,46.6162
18421,DSP Short Term Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.1768
35752,DSP Short Term Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,12.1768
35751,DSP Short Term Fund(M-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,11.6517
18420,DSP Short Term Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.6517
18422,DSP Short Term Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.1994
729,DSP Short Term Fund-Reg(G),7/22/2024 12:00:00 AM,43.1508
728,DSP Short Term Fund-Reg(IDCW),7/22/2024 12:00:00 AM,12.2032
43505,DSP Short Term Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,12.2032
730,DSP Short Term Fund-Reg(M-IDCW Reinv),7/22/2024 12:00:00 AM,11.5569
30833,DSP Short Term Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,11.5569
731,DSP Short Term Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,10.1988
46354,DSP Silver ETF,7/22/2024 12:00:00 AM,86.639
18410,DSP Small Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,205.685
35396,DSP Small Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,67.074
19450,DSP Small Cap Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,67.074
714,DSP Small Cap Fund-Reg(G),7/22/2024 12:00:00 AM,188.85
12529,DSP Small Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,61.412
32861,DSP Small Cap Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,61.412
18424,DSP Strategic Bond Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,3333.8358
18426,DSP Strategic Bond Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,2271.4291
35759,DSP Strategic Bond Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,2271.4291
18425,DSP Strategic Bond Fund(M-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,1072.3634
35402,DSP Strategic Bond Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1072.3634
7663,DSP Strategic Bond Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1068.7997
742,DSP Strategic Bond Fund-Reg(G),7/22/2024 12:00:00 AM,3148.2654
741,DSP Strategic Bond Fund-Reg(IDCW),7/22/2024 12:00:00 AM,1261.7979
43506,DSP Strategic Bond Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,1261.7979
736,DSP Strategic Bond Fund-Reg(M-IDCW Reinv),7/22/2024 12:00:00 AM,1062.7864
36677,DSP Strategic Bond Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1062.7864
737,DSP Strategic Bond Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1057.6237
18430,DSP Top 100 Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,488.402
35408,DSP Top 100 Equity Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,31.035
18429,DSP Top 100 Equity Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,31.035
748,DSP Top 100 Equity Fund-Reg(G),7/22/2024 12:00:00 AM,450.772
747,DSP Top 100 Equity Fund-Reg(IDCW),7/22/2024 12:00:00 AM,27.236
16837,DSP Top 100 Equity Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,27.236
18412,DSP Ultra Short Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1005.3951
18413,DSP Ultra Short Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,3444.7097
35397,DSP Ultra Short Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1122.2573
18411,DSP Ultra Short Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,1122.2573
35756,DSP Ultra Short Fund(M-IDCW Reinv)-Direct Plan,7/22/2024 12:00:00 AM,1080.1089
18414,DSP Ultra Short Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1080.1089
18415,DSP Ultra Short Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1005.8283
701,DSP Ultra Short Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1005.4914
702,DSP Ultra Short Fund-Reg(G),7/22/2024 12:00:00 AM,3189.7464
17552,DSP Ultra Short Fund-Reg(IDCW),7/22/2024 12:00:00 AM,1111.3404
43507,DSP Ultra Short Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,1111.3404
17119,DSP Ultra Short Fund-Reg(M-IDCW Reinv),7/22/2024 12:00:00 AM,1072.6749
16378,DSP Ultra Short Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1072.6749
703,DSP Ultra Short Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1005.7482
19544,DSP US Flexible Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,58.9694
35404,DSP US Flexible Equity Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,51.9957
19543,DSP US Flexible Equity Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,51.9957
17236,DSP US Flexible Equity Fund-Reg(G),7/22/2024 12:00:00 AM,54.2382
17237,DSP US Flexible Equity Fund-Reg(IDCW),7/22/2024 12:00:00 AM,27.171
43508,DSP US Flexible Equity Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,27.171
48694,DSP US Treasury FoF(G)-Direct Plan,7/22/2024 12:00:00 AM,10.2889
48769,DSP US Treasury FoF(IDCW Reinvest)-Direct Plan,7/22/2024 12:00:00 AM,10.2889
48695,DSP US Treasury FoF(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.2889
48492,DSP US Treasury FoF-Reg(G),7/22/2024 12:00:00 AM,10.2871
48768,DSP US Treasury FoF-Reg(IDCW Reinvest),7/22/2024 12:00:00 AM,10.2871
48693,DSP US Treasury FoF-Reg(IDCW),7/22/2024 12:00:00 AM,10.2871
45188,DSP Value Fund(G)-Direct Plan,7/19/2024 12:00:00 AM,20.555
45189,DSP Value Fund(IDCW)-Direct Plan,7/19/2024 12:00:00 AM,18.477
45259,DSP Value Fund(IDCW-Reinv)-Direct Plan,7/19/2024 12:00:00 AM,18.477
44293,DSP Value Fund-Reg(G),7/19/2024 12:00:00 AM,19.998
45187,DSP Value Fund-Reg(IDCW),7/19/2024 12:00:00 AM,16.531
45231,DSP Value Fund-Reg(IDCW-Reinv),7/19/2024 12:00:00 AM,16.531
19443,DSP World Agriculture Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,18.7353
35405,DSP World Agriculture Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,17.1414
20050,DSP World Agriculture Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,17.1414
14597,DSP World Agriculture Fund-Reg(G),7/22/2024 12:00:00 AM,18.0565
14598,DSP World Agriculture Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.6553
43509,DSP World Agriculture Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,11.6553
19909,DSP World Energy Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,18.9685
35407,DSP World Energy Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.6371
19910,DSP World Energy Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,14.6371
7866,DSP World Energy Fund-Reg(G),7/22/2024 12:00:00 AM,18.1216
7867,DSP World Energy Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.2162
43510,DSP World Energy Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,13.2162
19442,DSP World Gold FoF(G)-Direct Plan,7/22/2024 12:00:00 AM,21.7638
35409,DSP World Gold FoF(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.6579
19441,DSP World Gold FoF(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,13.6579
755,DSP World Gold FoF-Reg(G),7/22/2024 12:00:00 AM,20.49
756,DSP World Gold FoF-Reg(IDCW),7/22/2024 12:00:00 AM,13.0451
37130,DSP World Gold FoF-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,13.0451
19933,DSP World Mining Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,17.3
35410,DSP World Mining Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,17.3
19934,DSP World Mining Fund(IDCW-Reinv)-Direct Plan,7/22/2024 12:00:00 AM,17.3
8359,DSP World Mining Fund-Reg(G),7/22/2024 12:00:00 AM,16.1811
8360,DSP World Mining Fund-Reg(IDCW),7/22/2024 12:00:00 AM,15.4103
43511,DSP World Mining Fund-Reg(IDCW-Reinv),7/22/2024 12:00:00 AM,15.4103
19917,Edelweiss Aggressive Hybrid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,68.21
19918,Edelweiss Aggressive Hybrid Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,34.04
7824,Edelweiss Aggressive Hybrid Fund-B(G),7/22/2024 12:00:00 AM,59.51
7825,Edelweiss Aggressive Hybrid Fund-B(IDCW),7/22/2024 12:00:00 AM,60.65
7922,Edelweiss Aggressive Hybrid Fund-Reg(G),7/22/2024 12:00:00 AM,60.15
7923,Edelweiss Aggressive Hybrid Fund-Reg(IDCW),7/22/2024 12:00:00 AM,28.59
29606,Edelweiss Arbitrage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,19.4136
29607,Edelweiss Arbitrage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.8788
37898,Edelweiss Arbitrage Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.9486
29605,Edelweiss Arbitrage Fund-Reg(B),7/22/2024 12:00:00 AM,18.2118
27622,Edelweiss Arbitrage Fund-Reg(G),7/22/2024 12:00:00 AM,18.2075
29604,Edelweiss Arbitrage Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.3613
37897,Edelweiss Arbitrage Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,14.8756
19366,Edelweiss ASEAN Equity Off-Shore Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,28.123
13404,Edelweiss ASEAN Equity Off-Shore Fund-Reg(G),7/22/2024 12:00:00 AM,25.373
19915,Edelweiss Balanced Advantage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,55.58
38061,Edelweiss Balanced Advantage Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,28.13
19916,Edelweiss Balanced Advantage Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,28.72
7912,Edelweiss Balanced Advantage Fund-Reg(G),7/22/2024 12:00:00 AM,49.45
38060,Edelweiss Balanced Advantage Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,23.52
7913,Edelweiss Balanced Advantage Fund-Reg(Q-IDCW),7/22/2024 12:00:00 AM,21.88
23932,Edelweiss Banking and PSU Debt Fund(FN-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.528
23304,Edelweiss Banking and PSU Debt Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,23.5074
23305,Edelweiss Banking and PSU Debt Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,18.5148
23934,Edelweiss Banking and PSU Debt Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.9961
23797,Edelweiss Banking and PSU Debt Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.5615
23798,Edelweiss Banking and PSU Debt Fund-Reg(FN-IDCW),7/22/2024 12:00:00 AM,14.1168
23296,Edelweiss Banking and PSU Debt Fund-Reg(G),7/22/2024 12:00:00 AM,22.7519
23302,Edelweiss Banking and PSU Debt Fund-Reg(IDCW),7/22/2024 12:00:00 AM,17.7916
23933,Edelweiss Banking and PSU Debt Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,11.2399
23796,Edelweiss Banking and PSU Debt Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,10.1554
46931,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.7796
46932,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.7797
46863,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.7228
46930,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.723
47001,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.4323
47002,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.4317
46999,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.3828
47000,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.383
47077,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.4439
47078,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.4442
47075,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.3937
47076,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.3938
47553,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.1655
47554,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.1656
47430,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.0936
47552,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.0943
46450,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.3698
46451,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.3703
46448,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(G),7/22/2024 12:00:00 AM,11.3182
46449,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.3185
19881,Edelweiss ELSS Tax saver Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,125.84
19882,Edelweiss ELSS Tax saver Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,42.55
7545,Edelweiss ELSS Tax saver Fund-Reg(G),7/22/2024 12:00:00 AM,108.14
7546,Edelweiss ELSS Tax saver Fund-Reg(IDCW),7/22/2024 12:00:00 AM,28.94
20282,Edelweiss Emerging Markets Opp Eq. Offshore Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,16.4813
20281,Edelweiss Emerging Markets Opp Eq. Offshore Fund-Reg(G),7/22/2024 12:00:00 AM,15.2998
30735,Edelweiss Equity Savings Fund(B)-Direct Plan,7/22/2024 12:00:00 AM,25.4721
30733,Edelweiss Equity Savings Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,25.463
30734,Edelweiss Equity Savings Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,18.5095
38285,Edelweiss Equity Savings Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.9022
30732,Edelweiss Equity Savings Fund-Reg(B),7/22/2024 12:00:00 AM,23.3098
30730,Edelweiss Equity Savings Fund-Reg(G),7/22/2024 12:00:00 AM,23.2972
30731,Edelweiss Equity Savings Fund-Reg(IDCW),7/22/2024 12:00:00 AM,16.1015
38306,Edelweiss Equity Savings Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,14.2895
25782,Edelweiss Europe Dynamic Equity Off-shore Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,21.1652
24618,Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),7/22/2024 12:00:00 AM,19.3431
31780,Edelweiss Flexi Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,42.672
31781,Edelweiss Flexi Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,35.034
31778,Edelweiss Flexi Cap Fund-Reg(G),7/22/2024 12:00:00 AM,37.45
31779,Edelweiss Flexi Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,30.749
46638,Edelweiss Focused Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,16.668
46639,Edelweiss Focused Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,16.668
46055,Edelweiss Focused Fund-Reg(G),7/22/2024 12:00:00 AM,16.123
46637,Edelweiss Focused Fund-Reg(IDCW),7/22/2024 12:00:00 AM,16.122
46802,Edelweiss Gold and Silver ETF FoF(G)-Direct Plan,7/22/2024 12:00:00 AM,14.697
46803,Edelweiss Gold and Silver ETF FoF(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.698
46800,Edelweiss Gold and Silver ETF FoF-Reg(G),7/22/2024 12:00:00 AM,14.589
46801,Edelweiss Gold and Silver ETF FoF-Reg(IDCW),7/22/2024 12:00:00 AM,14.589
17716,Edelweiss Gold ETF,7/22/2024 12:00:00 AM,74.5181
26587,Edelweiss Government Securities Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,24.2689
26445,Edelweiss Government Securities Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,24.2638
26446,Edelweiss Government Securities Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,24.1673
26586,Edelweiss Government Securities Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,16.7557
26584,Edelweiss Government Securities Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.4949
26583,Edelweiss Government Securities Fund-Reg(A-IDCW),7/22/2024 12:00:00 AM,22.9568
21922,Edelweiss Government Securities Fund-Reg(G),7/22/2024 12:00:00 AM,22.9465
26443,Edelweiss Government Securities Fund-Reg(IDCW),7/22/2024 12:00:00 AM,22.9618
26582,Edelweiss Government Securities Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,10.4572
26580,Edelweiss Government Securities Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,10.3141
19368,Edelweiss Gr China Equity Off-Shore Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,37.894
7869,Edelweiss Gr China Equity Off-Shore Fund-Reg(G),7/22/2024 12:00:00 AM,34.022
19172,Edelweiss Large & Mid Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,97.33
19171,Edelweiss Large & Mid Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,37.753
1956,Edelweiss Large & Mid Cap Fund-Reg(G),7/22/2024 12:00:00 AM,83.905
1955,Edelweiss Large & Mid Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,32
19901,Edelweiss Large Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,93.97
19902,Edelweiss Large Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,40.17
7787,Edelweiss Large Cap Fund-B(G),7/22/2024 12:00:00 AM,83.61
7788,Edelweiss Large Cap Fund-B(IDCW),7/22/2024 12:00:00 AM,84.6
7789,Edelweiss Large Cap Fund-C(G),7/22/2024 12:00:00 AM,82.51
7790,Edelweiss Large Cap Fund-C(IDCW),7/22/2024 12:00:00 AM,67.44
7785,Edelweiss Large Cap Fund-Reg(G),7/22/2024 12:00:00 AM,83.1
7786,Edelweiss Large Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,29.32
20102,Edelweiss Liquid Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,3189.8985
20101,Edelweiss Liquid Fund(B)-Direct Plan,7/22/2024 12:00:00 AM,1855.8371
18007,Edelweiss Liquid Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1080.1596
22045,Edelweiss Liquid Fund(FN-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,2476.8097
18006,Edelweiss Liquid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,3189.9197
29403,Edelweiss Liquid Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,3189.9241
19861,Edelweiss Liquid Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1009.7038
19862,Edelweiss Liquid Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,2175.5488
17379,Edelweiss Liquid Fund-Reg(A-IDCW),7/22/2024 12:00:00 AM,2165.15
17378,Edelweiss Liquid Fund-Reg(B),7/22/2024 12:00:00 AM,1822.7289
6689,Edelweiss Liquid Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1158.6615
15037,Edelweiss Liquid Fund-Reg(FN-IDCW),7/22/2024 12:00:00 AM,2155.9365
6688,Edelweiss Liquid Fund-Reg(G),7/22/2024 12:00:00 AM,3129.2245
41331,Edelweiss Liquid Fund-Reg(IDCW),7/22/2024 12:00:00 AM,3129.2266
6690,Edelweiss Liquid Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1088.1412
6691,Edelweiss Liquid Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1170.4982
1957,Edelweiss Liquid-Ret(DD-IDCW),7/22/2024 12:00:00 AM,1057.9813
1958,Edelweiss Liquid-Ret(G),7/22/2024 12:00:00 AM,2845.771
5927,Edelweiss Liquid-Ret(M-IDCW),7/22/2024 12:00:00 AM,1250.1443
5773,Edelweiss Liquid-Ret(W-IDCW),7/22/2024 12:00:00 AM,1232.3439
18625,Edelweiss Mid Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,107.01
18624,Edelweiss Mid Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,78.029
3790,Edelweiss Mid Cap Fund-Reg(G),7/22/2024 12:00:00 AM,92.877
3791,Edelweiss Mid Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,53.546
20105,Edelweiss Money Market Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,29.1723
19842,Edelweiss Money Market Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,29.1761
19843,Edelweiss Money Market Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,27.2077
5439,Edelweiss Money Market Fund-Inst(G),7/22/2024 12:00:00 AM,22.7945
17510,Edelweiss Money Market Fund-Reg(A-IDCW),7/22/2024 12:00:00 AM,26.4165
5437,Edelweiss Money Market Fund-Reg(G),7/22/2024 12:00:00 AM,26.6371
5438,Edelweiss Money Market Fund-Reg(IDCW),7/22/2024 12:00:00 AM,25.0568
45119,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,18.7614
45120,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,18.7614
45117,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund-Reg(G),7/22/2024 12:00:00 AM,18.3585
45118,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,18.3585
47996,Edelweiss Multi Asset Allocation Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,10.8612
47997,Edelweiss Multi Asset Allocation Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.8612
47994,Edelweiss Multi Asset Allocation Fund-Reg(G),7/22/2024 12:00:00 AM,10.8239
47995,Edelweiss Multi Asset Allocation Fund-Reg(IDCW),7/22/2024 12:00:00 AM,10.8239
48264,Edelweiss Multi Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,14.736
48265,Edelweiss Multi Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.736
48147,Edelweiss Multi Cap Fund-Reg(G),7/22/2024 12:00:00 AM,14.5575
48263,Edelweiss Multi Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,14.5575
45963,Edelweiss Nifty 100 Quality 30 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,15.0717
45964,Edelweiss Nifty 100 Quality 30 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.8608
45961,Edelweiss Nifty 100 Quality 30 Index Fund-Reg(G),7/22/2024 12:00:00 AM,14.8034
45962,Edelweiss Nifty 100 Quality 30 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,14.8026
45959,Edelweiss Nifty 50 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,14.2099
45960,Edelweiss Nifty 50 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.0132
45957,Edelweiss Nifty 50 Index Fund-Reg(G),7/22/2024 12:00:00 AM,13.8312
45958,Edelweiss Nifty 50 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.831
